# Peak: 180
# X	Y
0	203
1	203
2	203
3	203
4	203
5	203
6	203
7	203
8	203
9	203
10	202
11	202
12	202
13	202
14	202
15	202
16	202
17	202
18	202
19	202
20	202
21	202
22	202
23	202
24	202
25	202
26	202
27	202
28	201
29	201
30	201
31	201
32	201
33	201
34	201
35	201
36	201
37	201
38	201
39	201
40	201
41	201
42	201
43	201
44	201
45	201
46	201
47	201
48	201
49	201
50	201
51	200
52	201
53	200
54	200
55	200
56	200
57	200
58	200
59	200
60	200
61	200
62	200
63	200
64	200
65	200
66	200
67	200
68	200
69	200
70	200
71	199
72	199
73	199
74	199
75	199
76	199
77	199
78	199
79	199
80	199
81	199
82	199
83	199
84	199
85	199
86	199
87	199
88	199
89	199
90	199
91	199
92	199
93	198
94	198
95	198
96	198
97	198
98	198
99	198
100	198
101	198
102	198
103	198
104	198
105	198
106	198
107	198
108	198
109	198
110	198
111	198
112	198
113	198
114	198
115	197
116	197
117	197
118	197
119	197
120	197
121	197
122	197
123	197
124	197
125	197
126	197
127	197
128	197
129	197
130	197
131	197
132	197
133	197
134	197
135	197
136	196
137	196
138	196
139	196
140	196
141	196
142	196
143	196
144	196
145	196
146	196
147	196
148	196
149	196
150	196
151	196
152	196
153	196
154	196
155	196
156	196
157	196
158	195
159	195
160	195
161	195
162	195
163	195
164	195
165	195
166	195
167	195
168	195
169	195
170	195
171	195
172	195
173	195
174	195
175	195
176	195
177	195
178	195
179	195
180	194
181	194
182	194
183	194
184	194
185	194
186	194
187	194
188	194
189	194
190	194
191	194
192	194
193	194
194	194
195	194
196	194
197	194
198	194
199	194
200	194
201	194
202	193
203	193
204	193
205	193
206	193
207	193
208	193
209	193
210	193
211	193
212	193
213	193
214	193
215	193
216	193
217	193
218	193
219	193
220	193
221	193
222	193
223	193
224	192
225	192
226	192
227	192
228	192
229	192
230	192
231	192
232	192
233	192
234	192
235	192
236	192
237	192
238	192
239	192
240	192
241	192
242	192
243	192
244	192
245	192
246	191
247	191
248	191
249	191
250	191
251	191
252	191
253	191
254	191
255	191
256	191
257	191
258	191
259	191
260	191
261	191
262	191
263	191
264	191
265	191
266	191
267	191
268	191
269	191
270	191
271	190
272	190
273	190
274	190
275	190
276	190
277	190
278	190
279	190
280	190
281	190
282	190
283	190
284	190
285	190
286	190
287	190
288	190
289	190
290	190
291	189
292	189
293	189
294	189
295	189
296	189
297	189
298	189
299	189
300	189
301	189
302	189
303	189
304	189
305	189
306	189
307	189
308	189
309	189
310	189
311	189
312	189
313	189
314	189
315	188
316	188
317	188
318	188
319	188
320	188
321	188
322	188
323	188
324	188
325	188
326	188
327	188
328	188
329	188
330	188
331	188
332	188
333	188
334	188
335	188
336	187
337	188
338	188
339	187
340	187
341	187
342	187
343	187
344	187
345	187
346	187
347	187
348	187
349	187
350	187
351	187
352	187
353	187
354	187
355	187
356	187
357	187
358	187
359	187
360	187
361	187
362	186
363	186
364	186
365	186
366	186
367	186
368	186
369	186
370	186
371	186
372	186
373	186
374	186
375	186
376	186
377	186
378	186
379	186
380	186
381	186
382	186
383	186
384	186
385	185
386	185
387	185
388	185
389	185
390	185
391	185
392	185
393	185
394	185
395	185
396	185
397	185
398	185
399	185
400	185
401	185
402	185
403	185
404	185
405	185
406	185
407	185
408	185
409	184
410	184
411	184
412	184
413	184
414	184
415	184
416	184
417	184
418	184
419	184
420	184
