# Peak: 78
# X	Y
0	99
1	99
2	99
3	99
4	99
5	99
6	99
7	99
8	99
9	99
10	99
11	99
12	99
13	99
14	99
15	99
16	99
17	99
18	99
19	99
20	98
21	98
22	98
23	98
24	98
25	98
26	98
27	98
28	98
29	98
30	98
31	98
32	98
33	98
34	98
35	98
36	98
37	98
38	98
39	98
40	98
41	98
42	98
43	97
44	97
45	97
46	97
47	97
48	97
49	97
50	97
51	97
52	97
53	97
54	97
55	97
56	97
57	97
58	97
59	97
60	97
61	97
62	97
63	97
64	97
65	97
66	96
67	96
68	96
69	96
70	96
71	96
72	96
73	96
74	96
75	96
76	96
77	96
78	96
79	96
80	96
81	96
82	96
83	96
84	96
85	96
86	95
87	96
88	95
89	95
90	95
91	95
92	95
93	95
94	95
95	95
96	95
97	95
98	95
99	95
100	95
101	95
102	95
103	95
104	95
105	95
106	95
107	95
108	95
109	95
110	95
111	94
112	94
113	94
114	94
115	94
116	94
117	94
118	94
119	94
120	94
121	94
122	94
123	94
124	94
125	94
126	94
127	94
128	94
129	94
130	94
131	93
132	94
133	93
134	93
135	93
136	93
137	93
138	93
139	93
140	93
141	93
142	93
143	93
144	93
145	93
146	93
147	93
148	93
149	93
150	93
151	93
152	93
153	93
154	93
155	93
156	92
157	93
158	92
159	92
160	92
161	92
162	92
163	92
164	92
165	92
166	92
167	92
168	92
169	92
170	92
171	92
172	92
173	92
174	92
175	92
176	92
177	92
178	92
179	92
180	92
181	91
182	91
183	91
184	91
185	91
186	91
187	91
188	91
189	91
190	91
191	91
192	91
193	91
194	91
195	91
196	91
197	91
198	91
199	91
200	91
201	91
202	91
203	91
204	91
205	90
206	90
207	90
208	90
209	90
210	90
211	90
212	90
213	90
214	90
215	90
216	90
217	90
218	90
219	90
220	90
221	90
222	90
223	90
224	90
225	90
226	90
227	90
228	89
229	89
230	89
231	89
232	89
233	89
234	89
235	89
236	89
237	89
238	89
239	89
240	89
241	89
242	89
243	89
244	89
245	89
246	89
247	89
248	89
249	89
250	89
251	88
252	88
253	88
254	88
255	88
256	88
257	88
258	88
259	88
260	88
261	88
262	88
263	88
264	88
265	88
266	88
267	88
268	88
269	88
270	88
271	88
272	88
273	88
274	88
275	88
276	88
277	87
278	87
279	87
280	87
281	87
282	87
283	87
284	87
285	87
286	87
287	87
288	87
289	87
290	87
291	87
292	87
293	87
294	87
295	87
296	87
297	87
298	87
299	87
300	86
301	86
302	86
303	86
304	86
305	86
306	86
307	86
308	86
309	86
310	86
311	86
312	86
313	86
314	86
315	86
316	86
317	86
318	86
319	86
320	86
321	86
322	86
323	86
324	86
325	86
326	85
327	85
328	85
329	85
330	85
331	85
332	85
333	85
334	85
335	85
336	85
337	85
338	85
339	85
340	85
341	85
342	85
343	85
344	85
345	85
346	85
347	85
348	85
349	85
350	84
351	84
352	84
353	84
354	84
355	84
356	84
357	84
358	84
359	84
360	84
361	84
362	84
363	84
364	84
365	84
366	84
367	84
368	84
369	84
370	84
371	84
372	84
373	84
374	84
375	83
376	83
377	83
378	83
379	83
380	83
381	83
382	83
383	83
384	83
385	83
386	83
387	83
388	83
389	83
390	83
391	83
