# Peak: 271
# X	Y
0	296
1	296
2	296
3	295
4	295
5	295
6	295
7	295
8	295
9	295
10	295
11	295
12	295
13	295
14	295
15	295
16	295
17	295
18	295
19	295
20	295
21	295
22	294
23	294
24	294
25	294
26	294
27	294
28	294
29	294
30	294
31	294
32	294
33	294
34	294
35	294
36	294
37	294
38	294
39	294
40	294
41	293
42	293
43	293
44	293
45	293
46	293
47	293
48	293
49	293
50	293
51	293
52	293
53	293
54	293
55	293
56	293
57	293
58	293
59	293
60	293
61	293
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	291
83	291
84	291
85	291
86	291
87	291
88	291
89	291
90	291
91	291
92	291
93	291
94	291
95	291
96	291
97	291
98	291
99	291
100	291
101	291
102	290
103	290
104	290
105	290
106	290
107	290
108	290
109	290
110	290
111	290
112	290
113	290
114	290
115	290
116	290
117	290
118	290
119	290
120	290
121	290
122	289
123	289
124	289
125	289
126	289
127	289
128	289
129	289
130	289
131	289
132	289
133	289
134	289
135	289
136	289
137	289
138	289
139	289
140	289
141	289
142	288
143	288
144	288
145	288
146	288
147	288
148	288
149	288
150	288
151	288
152	288
153	288
154	288
155	288
156	288
157	288
158	288
159	288
160	288
161	288
162	287
163	287
164	287
165	287
166	287
167	287
168	287
169	287
170	287
171	287
172	287
173	287
174	287
175	287
176	287
177	287
178	287
179	287
180	287
181	287
182	286
183	286
184	286
185	286
186	286
187	286
188	286
189	286
190	286
191	286
192	286
193	286
194	286
195	286
196	286
197	286
198	286
199	286
200	286
201	286
202	286
203	286
204	285
205	285
206	285
207	285
208	285
209	285
210	285
211	285
212	285
213	285
214	285
215	285
216	285
217	285
218	285
219	285
220	285
221	285
222	285
223	285
224	285
225	284
226	284
227	284
228	284
229	284
230	284
231	284
232	284
233	284
234	284
235	284
236	284
237	284
238	284
239	284
240	284
241	284
242	284
243	284
244	284
245	283
246	283
247	283
248	283
249	283
250	283
251	283
252	283
253	283
254	283
255	283
256	283
257	283
258	283
259	283
260	283
261	283
262	283
263	283
264	283
265	282
266	282
267	282
268	282
269	282
270	282
271	282
272	282
273	282
274	282
275	282
276	282
277	282
278	282
279	282
280	282
281	282
282	282
283	282
284	282
285	282
286	282
287	281
288	281
289	281
290	281
291	281
292	281
293	281
294	281
295	281
296	281
297	281
298	281
299	281
300	281
301	281
302	281
303	281
304	281
305	281
306	281
307	281
308	280
309	280
310	280
311	280
312	280
313	280
314	280
315	280
316	280
317	280
318	280
319	280
320	280
321	280
322	280
323	280
324	280
325	280
326	280
327	280
328	280
329	280
330	279
331	279
332	279
333	279
334	279
335	279
336	279
337	279
338	279
339	279
340	279
341	279
342	279
343	279
344	279
345	279
346	279
347	279
348	279
349	279
350	279
351	279
352	278
353	278
354	278
355	278
356	278
357	278
358	278
359	278
360	278
361	278
362	278
363	278
364	278
365	278
366	278
367	278
368	278
369	278
370	278
371	278
372	278
373	278
374	277
375	277
376	277
377	277
378	277
379	277
380	277
381	277
382	277
383	277
384	277
385	277
386	277
387	277
388	277
389	277
390	277
391	277
392	277
393	277
394	277
395	276
396	276
397	276
398	276
399	276
400	276
401	276
402	276
403	276
